_id,index,title,author,resource,time,database
6512b3969ff18c0e2174f6f3,329,基于大数据专业Python程序设计混合式教学的创新实践研究,郑蕊; 洪群; 郑超; 田美艳; 林宗朝,信息与电脑(理论版),2021-11-25,期刊
6512b3969ff18c0e2174f6f4,330,一种基于Python的动环告警大数据资源稽核方法,张冬梅; 徐东镪,现代信息科技,2021-11-25,期刊
6512b3969ff18c0e2174f6f5,331,Python在电气设备智能检测系统原型实现中的应用,刘传忠,电脑知识与技术,2021-11-25,期刊
6512b3969ff18c0e2174f6f6,332,基于Python脚本编程的分幅土地利用现状图制作,雷泓晏; 邵龙; 李能,测绘与空间地理信息,2021-11-25,期刊
6512b3969ff18c0e2174f6f7,333,Parglare: A LR/GLR parser for Python,Dejanović Igor,Science of Computer Programming,2021-11-24,外文期刊
6512b3969ff18c0e2174f6f8,334,TensorClus: A python library for tensor (Co)-clustering,Boutalbi Rafika;Labiod Lazhar;Nadif Mohamed,Neurocomputing,2021-11-24,外文期刊
6512b3969ff18c0e2174f6f9,335,Python Programming in PyPI for Translational Medicine,Takefuji Yoshiyasu,International Journal of Translational Medicine,2021-11-24,外文期刊
6512b3969ff18c0e2174f6fa,336,Python实现基于深度学习的口罩检测技术,蔡英鹏;何雨航;林浩辉;罗梦雨;黄堉钿;吴荣敏,工业控制计算机,2021-11-23,期刊
6512b3969ff18c0e2174f6fb,337,"Tomosipo: fast, flexible, and convenient 3D tomography for complex scanning geometries in Python.",Hendriksen Allard A;Schut Dirk;Palenstijn Willem Jan;Viganó Nicola;Kim Jisoo;Pelt Daniël M;van Leeuwen Tristan;Joost Batenburg K,Optics express,2021-11-22,外文期刊
6512b3969ff18c0e2174f6fc,338,基于Python的物理实验数据实时检测分析系统,李震春; 孙瑶; 杨涛; 张家琪,物理实验,2021-11-20,期刊
6512b3969ff18c0e2174f6fd,339,"SuperflexPy 1.3.0: an open-source Python framework for building, testing, and improving conceptual hydrological models",Dal Molin Marco;Kavetski Dmitri;Fenicia Fabrizio,Geoscientific Model Development,2021-11-19,外文期刊
6512b3969ff18c0e2174f6fe,340,Newtum Academy Announces Debut of Python Online Course,,M2 Presswire,2021-11-18,外文期刊
6512b3969ff18c0e2174f6ff,341,scqubits: a Python package for superconducting qubits,Groszkowski Peter;Koch Jens,QUANTUM,2021-11-17,外文期刊
6512b3969ff18c0e2174f700,342,基于Python爬虫技术的商品信息采集与分析,孟宪颖; 毛应爽,软件,2021-11-15,期刊
6512b3969ff18c0e2174f701,343,基于Python的投资组合收益率与波动率的数据分析,陈丽华; 曾德生,电脑知识与技术,2021-11-15,期刊
6512b3969ff18c0e2174f702,344,融合Python技术与BSM期权定价模型的交易数据分析,陈丽华; 曾德生,长江信息通信,2021-11-15,期刊
6512b3969ff18c0e2174f703,345,"CRAPPY: Command and Real-Time Acquisition in Parallelized Python, a Python module for experimental setups",Couty Victor;Witz Jean-François;Martel Corentin;Bari François;Weisrock Antoine,SoftwareX,2021-11-15,外文期刊
6512b3969ff18c0e2174f704,346,pycityscheduling—A Python framework for the development and assessment of optimisation-based power scheduling algorithms for multi-energy systems in city districts,Schwarz Sebastian;Uerlich Sebastian Alexander;Monti Antonello,SoftwareX,2021-11-15,外文期刊
6512b3969ff18c0e2174f705,347,PyPhotonics: A python package for the evaluation of luminescence properties of defects,Tawfik Sherif Abdulkader;Russo Salvy P.,Computer Physics Communications,2021-11-12,外文期刊
6512b3969ff18c0e2174f706,348,Python程序设计课程教学改革与实践——基于项目教学模式,冀全朋; 严海升,西南师范大学学报(自然科学版),2021-11-11,期刊
6512b3969ff18c0e2174f707,349,Synthaser: a CD-Search enabled Python toolkit for analysing domain architecture of fungal secondary metabolite megasynth(et)ases,Gilchrist Cameron L. M.;Chooi Yit Heng,Fungal Biology and Biotechnology,2021-11-11,外文期刊
6512b3969ff18c0e2174f708,350,基于Python的网页爬虫技术研究,池毓森,信息与电脑(理论版),2021-11-10,期刊
6512b39b9ff18c0e2174f709,351,“信息素养”视域下“Python开发技术”课程混合式教学模式研究,姜立,无线互联科技,2021-11-10,期刊
6512b39b9ff18c0e2174f70a,352,基于Python爬虫的南京市二手房市场现状分析和热点研究,冯崇军,电脑与电信,2021-11-10,期刊
6512b39b9ff18c0e2174f70b,353,基于Python的网络爬虫和反爬虫技术研究,周毅; 宁亮; 王鸥; 孙海波; 何金,现代信息科技,2021-11-10,期刊
6512b39b9ff18c0e2174f70c,354,医学专业“Python程序设计”课程教学改革总结与思考,魏晋,现代信息科技,2021-11-10,期刊
6512b39b9ff18c0e2174f70d,355,基于5G的高校Python语言课程混合式教学的研究与实践,王丽; 张银霞; 李敬有; 刘娜娜,现代信息科技,2021-11-10,期刊
6512b39b9ff18c0e2174f70e,356,EFMlrs: a Python package for elementary flux mode enumeration via lexicographic reverse search,Buchner Bianca A;Zanghellini Jürgen,BMC Bioinformatics,2021-11-10,外文期刊
6512b39b9ff18c0e2174f70f,357,Microsoft’s Pyjion compiler for Python reaches 1.0,Serdar Yegulalp,InfoWorld.com,2021-11-09,外文期刊
6512b39b9ff18c0e2174f710,358,利用Python实现精馏塔逐板计算及图形化教学,孙喆;尹晓红;范文元;张舜光;刘勇;许良华;穆曼曼,山东化工,2021-11-08,期刊
6512b39b9ff18c0e2174f711,359,ttcrpy: A Python package for traveltime computation and raytracing,Giroux Bernard,SoftwareX,2021-11-07,外文期刊
6512b39b9ff18c0e2174f712,360,大数据分析中Python语言的应用分析,余勍,中国新通信,2021-11-05,期刊
6512b39b9ff18c0e2174f713,361,基于Python开发的海德汉数控系统IO人机交互界面,柳光照; 余道挺; 周杰,现代制造,2021-11-05,期刊
6512b39b9ff18c0e2174f714,362,课程思政融入计算机实践教学——以Python语言课程设计为例,李大舟; 高巍,电脑知识与技术,2021-11-05,期刊
6512b39b9ff18c0e2174f715,363,FlowKit: A Python Toolkit for Integrated Manual and Automated Cytometry Analysis Workflows,White Scott;Quinn John;Enzor Jennifer;Staats Janet;Mosier Sarah M.;Almarode James;Denny Thomas N.;Weinhold Kent J.;Ferrari Guido;Chan Cliburn,Frontiers in Immunology,2021-11-05,外文期刊
6512b39b9ff18c0e2174f716,364,基于Python语言构建名中医医案数据挖掘平台,卢林竹;王智浩;蒋益兰;何兰;曹如柔;蒋盛昶,世界科学技术-中医药现代化,2021-11-04 16:44,期刊
6512b39b9ff18c0e2174f717,365,dh2loop 1.0: an open-source Python library for automated processing and classification of geological logs,Joshi Ranee;Madaiah Kavitha;Jessell Mark;Lindsay Mark;Pirot Guillaume,Geoscientific Model Development,2021-11-04,外文期刊
6512b39b9ff18c0e2174f718,366,Python virtualenv and venv dos and don’ts,Serdar Yegulalp,InfoWorld.com,2021-11-03,外文期刊
6512b39b9ff18c0e2174f719,367,Python Packages for Exploratory Factor Analysis,Persson Isaiah;Khojasteh Jam,Structural Equation Modeling: A Multidisciplinary Journal,2021-11-02,外文期刊
6512b39b9ff18c0e2174f71a,368,pyRSD-CoEv: A python package for selective sweep detection and co-evolutionary gene cluster identification.,Zhu X;Zhang H;Tang Q,Animal genetics,2021-11-02,外文期刊
6512b39b9ff18c0e2174f71b,369,Python元类工作机制,李德水,办公自动化,2021-11-01,期刊
6512b39b9ff18c0e2174f71c,370,Analysis of performance metrics of heart failured patients using Python and machine learning algorithms,Sanni Rachana R;Guruprasad H.S.,Global Transitions Proceedings,2021-11-01,外文期刊
6512b39b9ff18c0e2174f71d,371,Implementation of Web Data Mining Technology Based on Python,Feng Guilian,Journal of Physics: Conference Series,2021-11-01,外文期刊
6512b39b9ff18c0e2174f71e,372,SCORECOVID: A Python Package Index for scoring the individual policies against COVID-19,Takefuji Yoshiyasu,Healthcare Analytics,2021-11-01,外文期刊
6512b39b9ff18c0e2174f71f,373,Determination of physico-chemical parameters of coal mines water samples and their correlation establishment with WQI using python programming,Parida Satyajeet;Tripathi Abhishek Kumar;Tripathy D.P.;Bora Purabi,Journal of Physics: Conference Series,2021-11-01,外文期刊
6512b39b9ff18c0e2174f720,374,Experimental study of VCR engine performance analysis using python module,Udya Sri K;Murthy B S N;Mohan Rao N,Journal of Physics: Conference Series,2021-11-01,外文期刊
6512b39b9ff18c0e2174f721,375,Principles of securing RESTful API web services developed with python frameworks,Kornienko D V;Mishina S V;Shcherbatykh S V;Melnikov M O,Journal of Physics: Conference Series,2021-11-01,外文期刊
6512b39b9ff18c0e2174f722,376,sxdm—A python framework for analysis of Scanning X-Ray Diffraction Microscopy data,Judge William;Plews Michael;May Brian;Holt Martin V.;Cabana Jordi,Software Impacts,2021-11-01,外文期刊
6512b39b9ff18c0e2174f723,377,A Parametric Framework to Generate Visual Illusions Using Python,Makowski Dominique;Lau Zen J.;Pham Tam;Paul Boyce W.;Annabel Chen S.H.,Perception,2021-11-01,外文期刊
6512b39b9ff18c0e2174f724,378,Optimization of biogas yield from anaerobic co-digestion of corn-chaff and cow dung digestate: RSM and python approach.,Iweka Sunday Chukwuka;Owuama K C;Chukwuneke J L;Falowo O A,Heliyon,2021-11-01,外文期刊
6512b39b9ff18c0e2174f725,379,Python: The future programming language,Tripathi Ramesh Chandra;Love K.;Bogdanchikov A.;Zhaparov M.;Suliyev R.;Hoving R.;Slot G.;Jansen S.;Mcgugan W.;Chun W.;Rashed M.G.;Ahsan R.;Buranosky M.;Stellnberger E.;Pfaff E.;Diaz Sanchez D.;Ward Caviness C.;Zhou J.J.;Wang S.F.;Li L.M.,Asian Journal of Multidimensional Research,2021-11-01,外文期刊
6512b39b9ff18c0e2174f726,380,mics-library: A Python package for reproducible studies on the Multiple Indicator Cluster Survey,Bizzego Andrea;Lim Mengyu;Esposito Gianluca,SoftwareX,2021-10-28,外文期刊
6512b39b9ff18c0e2174f727,381,A photovoltaic power output dataset: Multi-source photovoltaic power output dataset with Python toolkit,Yao Tiechui;Wang Jue;Wu Haoyan;Zhang Pei;Li Shigang;Wang Yangang;Chi Xuebin;Shi Min,Solar Energy,2021-10-28,外文期刊
6512b39b9ff18c0e2174f728,382,The mitochondrial genome sequence analysis of Ophidascaris baylisi from the Burmese python (Python molurus bivittatus),Zhao Qi;Abuzeid Asmaa M.I.;He Long;Zhuang Tingting;Li Xiu;Liu Jumei;Zhu Shilan;Chen Xiaoyu;Li Guoqing,Parasitology International,2021-10-28,外文期刊
6512b39b9ff18c0e2174f729,383,"Introduction to computational causal inference using reproducible Stata, R, and Python code: A tutorial.",Smith Matthew J;Mansournia Mohammad A;Maringe Camille;Zivich Paul N;Cole Stephen R;Leyrat Clémence;Belot Aurélien;Rachet Bernard;LuqueFernandez Miguel A,Statistics in medicine,2021-10-28,外文期刊
6512b39b9ff18c0e2174f72a,384,高频电子线路实验数据的Python处理分析,杨俊秀; 赵文来; 姚青; 吕军,实验技术与管理,2021-10-27 14:45,期刊
6512b39b9ff18c0e2174f72b,385,Steganography Using Python,Sengupta Rajrishi;Umarani C.,IITM Journal of Management and IT,2021-10-26,外文期刊
6512b39b9ff18c0e2174f72c,386,Face Recognition with Python,Rawat Deepika;Deepanshu;Gupta Vishal;Attri Megha;Upadhyay Abhishek;Peleshko D.;Soroka K.;Kanungo T.;Mount D. M.;Netanyahu N. S.;Piatko C. D.;Silverman R.;Wu A. Y.,IITM Journal of Management and IT,2021-10-26,外文期刊
6512b39b9ff18c0e2174f72d,387,基于Python的高校课表转换方法,吴圭亮; 曾俊; 刘玥,信息与电脑(理论版),2021-10-25,期刊
6512b39b9ff18c0e2174f72e,388,基于Python的轻量级试题智能提取和转换工具的设计,沈涵飞,信息与电脑(理论版),2021-10-25,期刊
6512b39b9ff18c0e2174f72f,389,地理信息科学专业Python程序课程设计与开课效果分析,张黎明; 刘涛; 周亮; 杜萍; 朱睿,测绘与空间地理信息,2021-10-25,期刊
6512b39b9ff18c0e2174f730,390,基于Python语言的自动化测试应用实例,蒋程燕; 孟令琴,工业控制计算机,2021-10-25,期刊
6512b39b9ff18c0e2174f731,391,药学生Python程序设计课程教学探索,侯凤贞; 潘蕾; 武小川; 孙敏捷,药学教育,2021-10-25,期刊
6512b39b9ff18c0e2174f732,392,基于新文科的Python程序设计基础课程的建设与研究,冯桂尔,电脑知识与技术,2021-10-25,期刊
6512b39b9ff18c0e2174f733,393,基于“MOOC+SPOC+Py Charm”多平台师生学习共同体的构建研究——以“Python语言程序设计课程”为例,丛晓; 路鹏,无线互联科技,2021-10-25,期刊
6512b39b9ff18c0e2174f734,394,化工原理课程的网络化教学:从Python到Jupyter Notebook,孙喆;尹晓红;范文元;张舜光;刘勇;许良华;穆曼曼,山东化工,2021-10-23,期刊
6512b39b9ff18c0e2174f735,395,zeus: a python implementation of ensemble slice sampling for efficient Bayesian parameter inference,Karamanis Minas;Beutler Florian;Peacock John A,Monthly Notices of the Royal Astronomical Society,2021-10-22,外文期刊
6512b39b9ff18c0e2174f736,396,An introduction to Random Forests for modeling tasks - theory and practice in python with public health case studies,Assouline D;Le Pogam M-A;Pittet V,European Journal of Public Health,2021-10-20,外文期刊
6512b39b9ff18c0e2174f737,397,Models@Runtime: The Development and Re-Configuration Management of Python Applications Using Formal Methods,Bouhamed Mohammed Mounir;Díaz Gregorio;Chaoui Allaoua;Kamel Oussama;Nouara Radouane,Applied Sciences,2021-10-19,外文期刊
6512b39b9ff18c0e2174f738,398,Scikit-Dimension: A Python Package for Intrinsic Dimension Estimation,Bac Jonathan;Mirkes Evgeny M.;Gorban Alexander N.;Tyukin Ivan;Zinovyev Andrei,Entropy,2021-10-19,外文期刊
6512b39b9ff18c0e2174f739,399,pyActigraphy: Open-source python package for actigraphy data visualization and analysis.,Hammad Grégory;Reyt Mathilde;Beliy Nikita;Baillet Marion;Deantoni Michele;Lesoinne Alexia;Muto Vincenzo;Schmidt Christina,PLoS computational biology,2021-10-19,外文期刊
6512b39b9ff18c0e2174f73a,400,基于Python的树干径向变化数据分析程序（DAIP）：以六盘山华北落叶松为例,刘泽彬; 刘安迪; 于澎涛; 涂立辉,陆地生态系统与保护学报,2021-10-15,期刊
6512b3a09ff18c0e2174f73b,401,利用Python语言实现软件系统准热备的一种方法——以JOPENS0.5.2流服务器为例,马士振;林向东;苏柱金;梁芳;赵祖虎;白永福,华北地震科学,2021-10-15,期刊
6512b3a09ff18c0e2174f73c,402,Python在短临气象预报检验中的应用,何佳; 惠建忠; 何险峰; 王曙东; 高金兵,气象科技,2021-10-15,期刊
6512b3a09ff18c0e2174f73d,403,mfapy: An open-source Python package for 13C-based metabolic flux analysis,Matsuda Fumio;Maeda Kousuke;Taniguchi Takeo;Kondo Yuya;Yatabe Futa;Okahashi Nobuyuki;Shimizu Hiroshi,Metabolic Engineering Communications,2021-10-14,外文期刊
6512b3a09ff18c0e2174f73e,404,"Python stands to lose its GIL, and gain a lot of speed",Serdar Yegulalp,InfoWorld.com,2021-10-14,外文期刊
6512b3a09ff18c0e2174f73f,405,Data Analysis and Visualization Platform Design for Batteries Using Flask-Based Python Web Service,Liang Zuyi;Liang Zongwei;Zheng Yubin;Liang Beichen;Zheng Linfeng,World Electric Vehicle Journal,2021-10-14,外文期刊
6512b3a09ff18c0e2174f740,406,Python tops Tiobe language index,Paul Krill,InfoWorld.com,2021-10-12,外文期刊
6512b3a09ff18c0e2174f741,407,"Correction to ""PySHS: Python Open Source Software for Second Harmonic Scattering"".",Boudjema Lotfi;Aarrass Hanna;Assaf Marwa;Morille Marie;MartinGassin Gaelle;Gassin PierreMarie,Journal of chemical information and modeling,2021-10-12,外文期刊
6512b3a09ff18c0e2174f742,408,Using a Modular Approach to Introduce Python Coding to Support Existing Course Learning Outcomes in a Lower Division Analytical Chemistry Course,De Haan David O.;Schafer Julia A.;Gillette Eleanor I,JOURNAL OF CHEMICAL EDUCATION,2021-10-12,外文期刊
6512b3a09ff18c0e2174f743,409,引入Scrapy框架的Python网络爬虫应用研究,黎妍; 肖卓宇,福建电脑,2021-10-11,期刊
6512b3a09ff18c0e2174f744,410,"A Case of Submandibular Leiomyosarcoma, Mimicking an Abscess, in a Ball Python (Python regius)",Kwon Jun;Kim Sang Wha;Kim Sang Guen;Kim Hyoun Joong;Lee Sung Bin;Kang Jeong Woo;Jung Won Joon;Giri Sib Sankar;Lee Kyunglee;Park Se Chang,Veterinary Sciences,2021-10-11,外文期刊
6512b3a09ff18c0e2174f745,411,基于Python语言路径分析矩阵算法运演,钟志强; 张毅宁,电脑与电信,2021-10-10,期刊
6512b3a09ff18c0e2174f746,412,基于不同专业背景的Python课程体系研究,颜远海,电脑与电信,2021-10-10,期刊
6512b3a09ff18c0e2174f747,413,基于树莓派和Python的数字音效处理综合实验设计,孙晖; 彭里卓,集成电路应用,2021-10-10,期刊
6512b3a09ff18c0e2174f748,414,pyNIROM—A suite of python modules for non-intrusive reduced order modeling of time-dependent problems,Dutta Sourav;Rivera-Casillas Peter;Cecil Orie M.;Farthing Matthew W.,Software Impacts,2021-10-09,外文期刊
6512b3a09ff18c0e2174f749,415,QuantImPy: Minkowski functionals and functions with Python,Boelens Arnout M.P.;Tchelepi Hamdi A.,SoftwareX,2021-10-09,外文期刊
6512b3a09ff18c0e2174f74a,416,GPUCorrel: A GPU accelerated Digital Image Correlation software written in Python,Couty Victor;Witz Jean-François;Lecomte-Grosbras Pauline;Berthe Julien;Deletombe Eric;Brieu Mathias,SoftwareX,2021-10-09,外文期刊
6512b3a09ff18c0e2174f74b,417,magcoilcalc: A Python package for modeling and optimization of axisymmetric magnet coils generating uniform magnetic field for noble gas spin-polarizers,Meng Siqin;Fu Zhendong;Qin Jianfei;Ma Xiaobai;Li Yuqing;Hao Lijie;Liu Yuntao;Sun Kai;Chen Dongfeng,SoftwareX,2021-10-09,外文期刊
6512b3a09ff18c0e2174f74c,418,A Python Package for Heart Rate Variability Analysis and Signal Preprocessing,Champseix Robin;Ribiere Laurent;Le Couedic Clément,Journal of Open Research Software,2021-10-06,外文期刊
6512b3a09ff18c0e2174f74d,419,PyCCE: A Python Package for Cluster Correlation Expansion Simulations of Spin Qubit Dynamics,Onizhuk Mykyta;Galli Giulia,Advanced Theory and Simulations,2021-10-03,外文期刊
6512b3a09ff18c0e2174f74e,420,BciPy: brain–computer interface software in Python,Memmott Tab;Koçanaoğulları Aziz;Lawhead Matthew;Klee Daniel;Dudy Shiran;Fried Oken Melanie;Oken Barry,Brain-Computer Interfaces,2021-10-02,外文期刊
6512b3a09ff18c0e2174f74f,421,Python脚本语言的Web开发应用探究,丁洁,数字通信世界,2021-10-01,期刊
6512b3a09ff18c0e2174f750,422,Corrigendum: QuCAT: quantum circuit analyzer tool in Python (2020 New J. Phys. 22 013025),Gely Mario F;Steele Gary A,New Journal of Physics,2021-10-01,外文期刊
6512b3a09ff18c0e2174f751,423,Python-provided algorithm for calculating oil field operation parameters for expansion drive reservoirs,Gabdrakhmanova K F;Izmaylova G R;Samigullina L Z,Journal of Physics: Conference Series,2021-10-01,外文期刊
6512b3a09ff18c0e2174f752,424,"BayesicFitting, a PYTHON toolbox for Bayesian fitting and evidence calculation.: Including a Nested Sampling implementation.",Kester D.;Mueller M.,Astronomy and Computing,2021-10-01,外文期刊
6512b3a09ff18c0e2174f753,425,Software Engineering Development of Finite Element Method Programming Applications in 2D Frame Structures Using Python Programs,Nazaruddin N;Siallagan Richard,Journal of Physics: Conference Series,2021-10-01,外文期刊
6512b3a09ff18c0e2174f754,426,Prepare and analyze taxation data using the Python Pandas library,Vagizov M;Potapov A;Konzhgoladze K;Stepanov S;Martyn I,IOP Conference Series: Earth and Environmental Science,2021-10-01,外文期刊
6512b3a09ff18c0e2174f755,427,The Study of Automatic Picking of P and S Wave Arrival and Identification of Earthquake Sequence Pattern using Scalogram in Obspy (Python),Kiswanti Sri;Palupi Indriati Retno;Raharjo Wiji;Arwa Faricha Yuna;Dwiyanti Nela Elisa,IOP Conference Series: Earth and Environmental Science,2021-10-01,外文期刊
6512b3a09ff18c0e2174f756,428,"Analyzing University of Virginia Health publications using open data, Python, and Streamlit.",Parker Anson;Heflin Abbey;Jones Lucy Carr,Journal of the Medical Library Association : JMLA,2021-10-01,外文期刊
6512b3a09ff18c0e2174f757,429,基于Python的应用程序黑客攻击分析与实施,邱晓鹏,办公自动化,2021-09-30,期刊
6512b3a09ff18c0e2174f758,430,基于ProToolkit与Python的模型设计流程优化,陆承佳,电脑与信息技术,2021-09-30,期刊
6512b3a09ff18c0e2174f759,431,Python公共课线上线下融合式教学模式研究,刘宁; 夏梦岩; 刘儒; 郑小东; 余建国,科技风,2021-09-30,期刊
6512b3a09ff18c0e2174f75a,432,基于Python语言环境下的大数据审计技术应用研究,李东光; 苏萌,对外经贸,2021-09-30,期刊
6512b3a09ff18c0e2174f75b,433,基于Python的互联网POI数据爬取,邓晓斌,地理空间信息,2021-09-28,期刊
6512b3a09ff18c0e2174f75c,434,基于Python爬虫的豆瓣电影影评数据可视化分析,蔡文乐; 周晴晴; 刘玉婷; 秦立静,现代信息科技,2021-09-25,期刊
6512b3a09ff18c0e2174f75d,435,基于Python的股票数据可视化分析——以新能源汽车行业为例,李思佳,河北软件职业技术学院学报,2021-09-25,期刊
6512b3a09ff18c0e2174f75e,436,基于Python与ArcPy的电子地图自动化制图研究,夏苏琼; 李乃强,测绘与空间地理信息,2021-09-25,期刊
6512b3a09ff18c0e2174f75f,437,基于Python的电子水准数据处理程序的设计与实现,白雪; 彭晨,地矿测绘,2021-09-25,期刊
6512b3a09ff18c0e2174f760,438,基于Python的One-hot编码的实现,刘辉玲; 陶洁; 邱磊,武汉船舶职业技术学院学报,2021-09-25,期刊
6512b3a09ff18c0e2174f761,439,基于Python的房价数据爬取及可视化分析,刘影,信息与电脑(理论版),2021-09-25,期刊
6512b3a09ff18c0e2174f762,440,基于Python的优化适线法在水文频率分析中的应用,雷庆文; 高培强; 李建林,河北水利电力学院学报,2021-09-24,期刊
6512b3a09ff18c0e2174f763,441,"Rotten green tests in Java, Pharo and Python",Aranega Vincent;Delplanque Julien;Martinez Matias;Black Andrew P.;Ducasse Stéphane;Etien Anne;Fuhrman Christopher;Polito Guillermo,Empirical Software Engineering,2021-09-24,外文期刊
6512b3a09ff18c0e2174f764,442,基于Python的编译原理教学演示模块设计与实践,任小强; 王雪梅; 唐晓华; 王春佳,工业控制计算机,2021-09-23,期刊
6512b3a09ff18c0e2174f765,443,Pythonによるひまわり8号データの可視化:静止気象衛星ひまわりデータの利用研究特集：事例紹介,豊嶋 紘一,日本リモートセンシング学会誌,2021-09-20,外文期刊
6512b3a09ff18c0e2174f766,444,基于Python语言和Abaqus软件的轮胎参数化高效建模技术,曹金凤;王志文;王慎平;高明;曾雨培;贾舒安,橡胶工业,2021-09-17 16:06,期刊
6512b3a09ff18c0e2174f767,445,NL4Py: Agent-based modeling in Python with parallelizable NetLogo workspaces,Gunaratne Chathika;Garibay Ivan,SoftwareX,2021-09-17,外文期刊
6512b3a09ff18c0e2174f768,446,pyResearchInsights—An open‐source Python package for scientific text analysis,Shetty Sarthak J.;Ramesh Vijay,Ecology and Evolution,2021-09-17,外文期刊
6512b3a09ff18c0e2174f769,447,Python concurrency and parallelism explained,Serdar Yegulalp,InfoWorld.com,2021-09-16,外文期刊
6512b3a09ff18c0e2174f76a,448,TFTenricher: a python toolbox for annotation enrichment analysis of transcription factor target genes,Magnusson Rasmus;Lubovac Pilav Zelmina,BMC Bioinformatics,2021-09-16,外文期刊
6512b3a09ff18c0e2174f76b,449,Python在“计算材料学”教学中的应用探索,张亚超; 郑珊,教育教学论坛,2021-09-15,期刊
6512b3a09ff18c0e2174f76c,450,Python在统计学课程实训中的应用探索,何小年; 段凤华,软件,2021-09-15,期刊
6512b3a59ff18c0e2174f76d,451,基于Python的微信远程桌面控制程序的设计及实现,徐大伟; 高家奇; 祝烈煌; 吴阜东,广州大学学报(自然科学版),2021-09-15,期刊
6512b3a59ff18c0e2174f76e,452,Film Information Crawling Based on Python,Nian Dai;Teng Yu,Journal of Research in Science and Engineering,2021-09-15,外文期刊
6512b3a59ff18c0e2174f76f,453,A Simple Comparison Between Java Python and Nodejs in Web Development,Dr. Anupam Sharma;Archit Jain;Ayush Bahuguna;Deeksha Dinkar,Journal of Research in Science and Engineering,2021-09-15,外文期刊
6512b3a59ff18c0e2174f770,454,Intelligent mining vulnerabilities in python code snippets,Guo Wenbo;Huang Cheng;Niu Weina;Fang Yong,Journal of Intelligent & Fuzzy Systems,2021-09-15,外文期刊
6512b3a59ff18c0e2174f771,455,LUCI: A Python Package for SITELLE Spectral Analysis,Rhea Carter;Hlavacek-Larrondo Julie;Rousseau-Nepton Laurie;Vigneron Benjamin;Guité Louis-Simon,Research Notes of the AAS,2021-09-14,外文期刊
6512b3a59ff18c0e2174f772,456,Topology optimization using PETSc: a Python wrapper and extended functionality,"Smit, Thijs;Aage, Niels;Ferguson, Stephen J.;Helgason, Benedikt",Structural and Multidisciplinary Optimization,2021-09-14,外文期刊
6512b3a59ff18c0e2174f773,457,"A Gentle Introduction to Machine Learning for Chemists: An Undergraduate Workshop Using Python Notebooks for Visualization, Data Processing, Analysis, and Modeling",Lafuente Deborah;Cohen Brenda;Fiorini Guillermo;Garcia Agustin Alejo;Bringas Mauro;Morzan Ezequiel;Onna Diego,JOURNAL OF CHEMICAL EDUCATION,2021-09-14,外文期刊
6512b3a59ff18c0e2174f774,458,Python slithers toward top of language popularity index,Paul Krill,InfoWorld.com,2021-09-13,外文期刊
6512b3a59ff18c0e2174f775,459,Dynamic simulation of solar-powered ORC using open-source tools: A case study combining SAM and coolprop via Python,Eddouibi Jaouad;Abderafi Souad;Vaudreuil Sébastien;Bounahmidi Tijani,Energy,2021-09-12,外文期刊
6512b3a59ff18c0e2174f776,460,Using Python and Google Colab to teach undergraduate microeconomic theory,Kuroki Masanori,International Review of Economics Education,2021-09-12,外文期刊
6512b3a59ff18c0e2174f777,461,基于Python的植物标本采集实训平台,黄蓉美; 宋永生,现代信息科技,2021-09-10,期刊
6512b3a59ff18c0e2174f778,462,基于Python语言的高敏数据动态抓取方法研究,彭文良; 吴红虹,蚌埠学院学报,2021-09-10,期刊
6512b3a59ff18c0e2174f779,463,Python环境下的JavaScript逆向技术分析,王朝阳; 范伊红; 李梦丹; 忽爱平,无线互联科技,2021-09-10,期刊
6512b3a59ff18c0e2174f77a,464,The star-melt python package for emission-line analysis of YSOs,Campbell-White Justyn;Sicilia-Aguilar Aurora;Manara Carlo F;Matsumura Soko;Fang Min;Frasca Antonio;Roccatagliata Veronica,Monthly Notices of the Royal Astronomical Society,2021-09-09,外文期刊
6512b3a59ff18c0e2174f77b,465,A Novel Automate Python Edge-to-Edge: From Automated Generation on Cloud to User Application Deployment on Edge of Deep Neural Networks for Low Power IoT Systems FPGA-Based Acceleration,Belabed Tarek;Ramos Gomes da Silva Vitor;Quenon Alexandre;Valderamma Carlos;Souani Chokri,Sensors,2021-09-09,外文期刊
6512b3a59ff18c0e2174f77c,466,Python程序设计课程过程化教学改革实践,吴纪磊,电脑知识与技术,2021-09-05,期刊
6512b3a59ff18c0e2174f77d,467,reciprocalspaceship: a Python library for crystallographic data analysis,Greisman Jack B.;Dalton Kevin M.;Hekstra Doeke R.,Journal of Applied Crystallography,2021-09-04,外文期刊
6512b3a59ff18c0e2174f77e,468,Python parallel processing for hyperspectral image simulation: based on distance functions,Peddinti Veerendra Satya Sylesh;Mandla Venkata Ravibabu;Mesapam Shashi;Kancherla Suresh,Earth Science Informatics,2021-09-03,外文期刊
6512b3a59ff18c0e2174f77f,469,Development of a Python Program Simulating Motions of Celestial Bodies,Yan Jin,Journal of Physics: Conference Series,2021-09-01,外文期刊
6512b3a59ff18c0e2174f780,470,"Pyston, the Python alternative, gets backing from Anaconda",Paul Krill,InfoWorld.com,2021-09-01,外文期刊
